Token,Fréquence du terme,Fréquence max,Nombre de documents dans la collection,Nombre de documents contenant le terme,log10,Poids du terme (TF-IDF)
model,3,6,6,6,0.3010299956639812,0.1505149978319906
modern,1,6,6,1,0.8450980400142568,0.14084967333570947
moreov,1,6,6,1,0.8450980400142568,0.14084967333570947
natur,1,6,6,2,0.6020599913279624,0.10034333188799373
need,1,6,6,2,0.6020599913279624,0.10034333188799373
neglect,1,6,6,1,0.8450980400142568,0.14084967333570947
node,1,6,6,1,0.8450980400142568,0.14084967333570947
novel,1,6,6,2,0.6020599913279624,0.10034333188799373
object,1,6,6,1,0.8450980400142568,0.14084967333570947
offer,1,6,6,1,0.8450980400142568,0.14084967333570947
overlook,1,6,6,1,0.8450980400142568,0.14084967333570947
paper,1,6,6,4,0.3979400086720376,0.06632333477867293
paradigm,1,6,6,1,0.8450980400142568,0.14084967333570947
power,1,6,6,3,0.47712125471966244,0.07952020911994373
pre,1,6,6,1,0.8450980400142568,0.14084967333570947
predict,1,6,6,1,0.8450980400142568,0.14084967333570947
priorit,1,6,6,1,0.8450980400142568,0.14084967333570947
process,1,6,6,4,0.3979400086720376,0.06632333477867293
produc,1,6,6,1,0.8450980400142568,0.14084967333570947
propos,1,6,6,5,0.3424226808222063,0.05707044680370105
queri,1,6,6,4,0.3979400086720376,0.06632333477867293
ranker,1,6,6,2,0.6020599913279624,0.10034333188799373
recent,1,6,6,4,0.3979400086720376,0.06632333477867293
represent,1,6,6,1,0.8450980400142568,0.14084967333570947
result,1,6,6,4,0.3979400086720376,0.06632333477867293
rule,1,6,6,1,0.8450980400142568,0.14084967333570947
seamlessli,1,6,6,1,0.8450980400142568,0.14084967333570947
search,2,6,6,3,0.47712125471966244,0.15904041823988746
self,1,6,6,1,0.8450980400142568,0.14084967333570947
semant,2,6,6,1,0.8450980400142568,0.28169934667141894
sequenti,1,6,6,2,0.6020599913279624,0.10034333188799373
seri,1,6,6,1,0.8450980400142568,0.14084967333570947
session,3,6,6,1,0.8450980400142568,0.4225490200071284
set,2,6,6,3,0.47712125471966244,0.15904041823988746
sgr,1,6,6,1,0.8450980400142568,0.14084967333570947
st,1,6,6,1,0.8450980400142568,0.14084967333570947
strategi,2,6,6,4,0.3979400086720376,0.13264666955734586
structur,3,6,6,1,0.8450980400142568,0.4225490200071284
superior,1,6,6,1,0.8450980400142568,0.14084967333570947
supervis,1,6,6,2,0.6020599913279624,0.10034333188799373
symbol,4,6,6,1,0.8450980400142568,0.5633986933428379
take,1,6,6,3,0.47712125471966244,0.07952020911994373
task,2,6,6,5,0.3424226808222063,0.1141408936074021
text,3,6,6,3,0.47712125471966244,0.23856062735983122
textual,2,6,6,1,0.8450980400142568,0.28169934667141894
tiangong,1,6,6,1,0.8450980400142568,0.14084967333570947
topolog,1,6,6,1,0.8450980400142568,0.14084967333570947
tradit,1,6,6,2,0.6020599913279624,0.10034333188799373
train,1,6,6,2,0.6020599913279624,0.10034333188799373
two,1,6,6,1,0.8450980400142568,0.14084967333570947
typic,1,6,6,1,0.8450980400142568,0.14084967333570947
understand,1,6,6,3,0.47712125471966244,0.07952020911994373
use,2,6,6,5,0.3424226808222063,0.1141408936074021
user,1,6,6,4,0.3979400086720376,0.06632333477867293
within,1,6,6,1,0.8450980400142568,0.14084967333570947
word,1,6,6,2,0.6020599913279624,0.10034333188799373
