Token,Fréquence du terme,Fréquence max,Nombre de documents dans la collection,Nombre de documents contenant le terme,log10,Poids du terme (TF-IDF)
text.,1,4,6,1,0.8450980400142568,0.2112745100035642
textual,2,4,6,1,0.8450980400142568,0.4225490200071284
"this,",1,4,6,1,0.8450980400142568,0.2112745100035642
"tiangong-st,",1,4,6,1,0.8450980400142568,0.2112745100035642
topological,1,4,6,1,0.8450980400142568,0.2112745100035642
traditional,1,4,6,1,0.8450980400142568,0.2112745100035642
two,1,4,6,1,0.8450980400142568,0.2112745100035642
typically,1,4,6,1,0.8450980400142568,0.2112745100035642
"understanding,",1,4,6,1,0.8450980400142568,0.2112745100035642
use,1,4,6,2,0.6020599913279624,0.1505149978319906
user's,1,4,6,2,0.6020599913279624,0.1505149978319906
using,1,4,6,5,0.3424226808222063,0.08560567020555157
within,1,4,6,1,0.8450980400142568,0.2112745100035642
word-level,1,4,6,1,0.8450980400142568,0.2112745100035642
