Token,Fréquence du terme,Fréquence max,Nombre de documents dans la collection,Nombre de documents contenant le terme,log10,Poids du terme (TF-IDF)
improvement,1,7,6,1,0.8450980400142568,0.1207282914306081
inference,3,7,6,1,0.8450980400142568,0.36218487429182433
information,1,7,6,3,0.47712125471966244,0.06816017924566606
input,1,7,6,2,0.6020599913279624,0.08600857018970891
inspire,1,7,6,1,0.8450980400142568,0.1207282914306081
item,2,7,6,2,0.6020599913279624,0.17201714037941782
language,1,7,6,6,0.3010299956639812,0.043004285094854454
large,1,7,6,6,0.3010299956639812,0.043004285094854454
limited,2,7,6,2,0.6020599913279624,0.17201714037941782
llm,4,7,6,4,0.3979400086720376,0.22739429066973577
long,3,7,6,1,0.8450980400142568,0.36218487429182433
manifested,1,7,6,1,0.8450980400142568,0.1207282914306081
may,2,7,6,1,0.8450980400142568,0.2414565828612162
modeling,1,7,6,2,0.6020599913279624,0.08600857018970891
models,7,7,6,6,0.3010299956639812,0.3010299956639812
mostly,1,7,6,1,0.8450980400142568,0.1207282914306081
multi,1,7,6,1,0.8450980400142568,0.1207282914306081
n,1,7,6,1,0.8450980400142568,0.1207282914306081
need,1,7,6,2,0.6020599913279624,0.08600857018970891
noisy,1,7,6,1,0.8450980400142568,0.1207282914306081
plain,1,7,6,1,0.8450980400142568,0.1207282914306081
pod,1,7,6,1,0.8450980400142568,0.1207282914306081
power,1,7,6,2,0.6020599913279624,0.08600857018970891
problems,1,7,6,1,0.8450980400142568,0.1207282914306081
process,1,7,6,3,0.47712125471966244,0.06816017924566606
prompt,4,7,6,2,0.6020599913279624,0.34403428075883563
propose,1,7,6,5,0.3424226808222063,0.048917525831743754
real,1,7,6,1,0.8450980400142568,0.1207282914306081
reasoning,1,7,6,1,0.8450980400142568,0.1207282914306081
recommendation,5,7,6,2,0.6020599913279624,0.43004285094854455
recommender,1,7,6,1,0.8450980400142568,0.1207282914306081
reduce,1,7,6,2,0.6020599913279624,0.08600857018970891
require,1,7,6,1,0.8450980400142568,0.1207282914306081
researchers,1,7,6,2,0.6020599913279624,0.08600857018970891
response,1,7,6,1,0.8450980400142568,0.1207282914306081
results,1,7,6,4,0.3979400086720376,0.05684857266743394
sequential,1,7,6,2,0.6020599913279624,0.08600857018970891
set,1,7,6,3,0.47712125471966244,0.06816017924566606
significantly,1,7,6,3,0.47712125471966244,0.06816017924566606
specific,1,7,6,1,0.8450980400142568,0.1207282914306081
step,1,7,6,1,0.8450980400142568,0.1207282914306081
strategy,1,7,6,1,0.8450980400142568,0.1207282914306081
systems,1,7,6,2,0.6020599913279624,0.08600857018970891
take,1,7,6,2,0.6020599913279624,0.08600857018970891
task,2,7,6,3,0.47712125471966244,0.13632035849133212
tasks,2,7,6,5,0.3424226808222063,0.09783505166348751
template,2,7,6,2,0.6020599913279624,0.17201714037941782
text,2,7,6,3,0.47712125471966244,0.13632035849133212
three,1,7,6,1,0.8450980400142568,0.1207282914306081
thus,1,7,6,1,0.8450980400142568,0.1207282914306081
time,2,7,6,3,0.47712125471966244,0.13632035849133212
top,1,7,6,2,0.6020599913279624,0.08600857018970891
training,3,7,6,1,0.8450980400142568,0.36218487429182433
tuning,1,7,6,1,0.8450980400142568,0.1207282914306081
understand,1,7,6,2,0.6020599913279624,0.08600857018970891
unleash,1,7,6,1,0.8450980400142568,0.1207282914306081
unparalleled,1,7,6,1,0.8450980400142568,0.1207282914306081
user,2,7,6,4,0.3979400086720376,0.11369714533486788
usually,2,7,6,1,0.8450980400142568,0.2414565828612162
various,1,7,6,2,0.6020599913279624,0.08600857018970891
vectors,1,7,6,1,0.8450980400142568,0.1207282914306081
words,2,7,6,1,0.8450980400142568,0.2414565828612162
world,1,7,6,1,0.8450980400142568,0.1207282914306081
