Token,Fréquence du terme,Fréquence max,Nombre de documents dans la collection,Nombre de documents contenant le terme,log10,Poids du terme (TF-IDF)
"differentiated,",1,8,6,1,0.7781512503836436,0.09726890629795545
well-gener,1,8,6,1,0.7781512503836436,0.09726890629795545
phase,1,8,6,1,0.7781512503836436,0.09726890629795545
first,1,8,6,3,0.3010299956639812,0.03762874945799765
time.,1,8,6,2,0.47712125471966244,0.059640156839957804
gencrf,2,8,6,1,0.7781512503836436,0.1945378125959109
llm,1,8,6,5,0.07918124604762482,0.009897655755953102
variabl,1,8,6,1,0.7781512503836436,0.09726890629795545
initi,1,8,6,1,0.7781512503836436,0.09726890629795545
use,1,8,6,5,0.07918124604762482,0.009897655755953102
custom,1,8,6,1,0.7781512503836436,0.09726890629795545
"prompts,",1,8,6,1,0.7781512503836436,0.09726890629795545
group,1,8,6,1,0.7781512503836436,0.09726890629795545
distinctli,1,8,6,1,0.7781512503836436,0.09726890629795545
repres,1,8,6,1,0.7781512503836436,0.09726890629795545
"furthermore,",1,8,6,2,0.47712125471966244,0.059640156839957804
explor,1,8,6,2,0.47712125471966244,0.059640156839957804
combin,1,8,6,2,0.47712125471966244,0.059640156839957804
innov,1,8,6,1,0.7781512503836436,0.09726890629795545
weight,1,8,6,1,0.7781512503836436,0.09726890629795545
aggreg,1,8,6,1,0.7781512503836436,0.09726890629795545
strategi,1,8,6,4,0.17609125905568124,0.022011407381960155
optim,1,8,6,1,0.7781512503836436,0.09726890629795545
perform,2,8,6,2,0.47712125471966244,0.11928031367991561
crucial,1,8,6,1,0.7781512503836436,0.09726890629795545
integr,1,8,6,2,0.47712125471966244,0.059640156839957804
novel,1,8,6,2,0.47712125471966244,0.059640156839957804
evalu,1,8,6,3,0.3010299956639812,0.03762874945799765
reward,1,8,6,1,0.7781512503836436,0.09726890629795545
(qerm),1,8,6,1,0.7781512503836436,0.09726890629795545
refin,1,8,6,1,0.7781512503836436,0.09726890629795545
process,1,8,6,2,0.47712125471966244,0.059640156839957804
feedback,1,8,6,2,0.47712125471966244,0.059640156839957804
loops.,1,8,6,1,0.7781512503836436,0.09726890629795545
empir,1,8,6,1,0.7781512503836436,0.09726890629795545
experi,1,8,6,2,0.47712125471966244,0.059640156839957804
beir,1,8,6,2,0.47712125471966244,0.059640156839957804
benchmark,1,8,6,3,0.3010299956639812,0.03762874945799765
demonstr,1,8,6,3,0.3010299956639812,0.03762874945799765
achiev,1,8,6,3,0.3010299956639812,0.03762874945799765
state-of-the-art,1,8,6,2,0.47712125471966244,0.059640156839957804
"performance,",1,8,6,1,0.7781512503836436,0.09726890629795545
surpass,1,8,6,1,0.7781512503836436,0.09726890629795545
previou,1,8,6,3,0.3010299956639812,0.03762874945799765
sota,1,8,6,1,0.7781512503836436,0.09726890629795545
12%,1,8,6,1,0.7781512503836436,0.09726890629795545
ndcg@10.,1,8,6,2,0.47712125471966244,0.059640156839957804
these,1,8,6,1,0.7781512503836436,0.09726890629795545
techniqu,1,8,6,3,0.3010299956639812,0.03762874945799765
variou,1,8,6,2,0.47712125471966244,0.059640156839957804
"llms,",1,8,6,1,0.7781512503836436,0.09726890629795545
significantli,1,8,6,3,0.3010299956639812,0.03762874945799765
boost,1,8,6,1,0.7781512503836436,0.09726890629795545
advanc,1,8,6,1,0.7781512503836436,0.09726890629795545
field,1,8,6,1,0.7781512503836436,0.09726890629795545
retrieval.,1,8,6,1,0.7781512503836436,0.09726890629795545
